"","acc","pen","comptimes"
"1",0.32797708922054,0.00102774047019315,41.678
"2",0.436211535946535,0.000861849546625205,47.281
"3",0.398129704770026,0.000618000186066888,48.382
"4",0.333643187938599,0.00089002642084922,46.793
"5",0.385344698769374,0.0008279161296662,49.557
"6",0.355987177281698,0.000502439737191237,49.261
"7",0.391221606840608,0.000869039105738791,48.587
"8",0.41795371448725,0.000730783562778026,47.245
"9",0.368483595539555,0.000829379578650697,58.348
"10",0.353600960887223,0.00104326063032219,49.831
"11",0.439363086919902,0.000830867056297785,61.387
"12",0.325958258689221,0.000610564769174901,66.514
"13",0.348205755103517,0.000804260634342959,59.559
"14",0.374669877686401,0.000681212008606273,58.0690000000001
"15",0.353073587823904,0.000522963938406086,44.988
"16",0.312843566880724,0.000851386804463089,48.156
"17",0.423874026305187,0.000977878023575351,47.93
"18",0.45570278434127,0.00115979249264174,50.217
"19",0.4180222200241,0.000689596619221552,50.194
"20",0.430898725029413,0.000599921675331048,52.775
"21",0.415367668277624,0.000977766432537036,50.901
"22",0.413366837576309,0.000719651043497738,52.378
"23",0.310313921088398,0.000738349708633568,54.773
"24",0.310638627354515,0.000705142043529653,68.566
"25",0.326210827735521,0.00107136929512991,48.153
"26",0.362539428798357,0.000613308928128698,62.865
"27",0.345421417630088,0.00095652714463879,60.812
"28",0.404826141616432,0.000651319465401888,46.0369999999999
"29",0.386791097025243,0.000718982917793189,45.914
"30",0.263600625736373,0.000723350796551754,44.457
"31",0.374741020528113,0.000705077694459737,49.942
"32",0.374222222002719,0.000674060140191868,54.045
"33",0.379191114833489,0.000837439704747611,50.848
"34",0.413889608738519,0.000898009322398482,49.168
"35",0.360127274510498,0.00131229342879749,47.118
"36",0.470115518620439,0.000641468530689876,52.435
"37",0.323577889005587,0.000835897291183135,51.706
"38",0.397165311353641,0.000876492164903067,42.448
"39",0.416720465831947,0.000503193724301615,65.7979999999999
"40",0.486475965740208,0.000802147471188319,63.39
"41",0.444804818683748,0.000528670582761432,66.704
"42",0.422065497820598,0.000775689470041553,50.701
"43",0.341409582813855,0.000765367591573206,43.483
"44",0.437624847165211,0.000817028322538639,46.842
"45",0.478827263460797,0.000757661024470051,51.019
"46",0.399522316669558,0.000913253101411633,49.925
"47",0.347036372363473,0.000550147937087449,48.645
"48",0.29753951458922,0.000594300108596782,50.08
"49",0.429892726657584,0.000909846921185772,48.602
"50",0.391543633989593,0.0012158460133268,47.76
"51",0.372176975246325,0.00107714541139407,53.797
"52",0.341104321363954,0.0011116043075324,44.823
"53",0.473152430288373,0.00076179129551965,64.178
"54",0.447033965920709,0.000816796594517567,67.452
"55",0.347297678003982,0.000730799050671645,60.8679999999999
"56",0.333288304808515,0.000900171046385606,55.83
"57",0.335416128419589,0.00102668639003549,41.812
"58",0.357778357127861,0.000904818115918618,43.099
"59",0.323268282576545,0.00091756508638016,45.583
"60",0.374290230672733,0.000863199179469177,50.996
"61",0.40692093634003,0.000971825939264917,48.206
"62",0.447711424495505,0.00134660617624888,49.998
"63",0.427472607892255,0.000770289675620597,53.546
"64",0.354200999942962,0.000805430005348698,50.994
"65",0.438858961474775,0.000750682565822544,58.844
"66",0.463483346143574,0.000874453631144517,48.327
"67",0.507724599503653,0.00112896312355638,60.001
"68",0.290713893433836,0.00078486433904549,64.1619999999999
"69",0.403627048979205,0.000732054043779382,58.7099999999999
"70",0.360863355669269,0.000942840119821198,56.0450000000001
"71",0.434473192917966,0.000837314419776241,43.219
"72",0.287854146522854,0.000860390186385758,47.253
"73",0.482660809052563,0.000690622384317088,48.334
"74",0.272352285821531,0.00100277121479882,50.931
"75",0.25067975825482,0.000952033448339332,51.571
"76",0.41486981557457,0.000783860989585398,50.479
"77",0.385209420058375,0.00072099023497829,50.684
"78",0.213000722778186,0.00080005191426166,47.362
"79",0.423529849276008,0.0011727642078504,52.708
"80",0.357176630966479,0.00117073235918284,53.127
"81",0.3599087413743,0.000570275410786114,59.784
"82",0.30835595524697,0.00106395571111896,63.01
"83",0.464856448222511,0.000649999895062746,69.833
"84",0.470337632648157,0.000738301863134234,47.698
"85",0.329911879638218,0.000813351575613942,43.616
"86",0.415778454025105,0.000997376604339047,42.404
"87",0.361856823128855,0.00126620326440357,46.145
"88",0.33303890662544,0.000846548851318727,48.718
"89",0.356576751914449,0.00103946833932231,51.24
"90",0.439092933731732,0.00066258371442791,53.365
"91",0.308663076839666,0.0011574830892813,49.986
"92",0.367480076021964,0.000881790262443626,47.302
"93",0.273827514828743,0.000610744850944636,52.37
"94",0.362178404635634,0.000522787814846842,49.571
"95",0.392234501588504,0.00104120100532807,64.729
"96",0.418016882033177,0.000649766812879977,65.413
"97",0.367254652062769,0.000876497038645476,57.6750000000001
"98",0.396680925550178,0.000658722678198426,58.8209999999999
"99",0.250657094699035,0.00101526618037375,42.798
"100",0.33362072192291,0.000853204077138124,46.807
"101",0.44049060831868,0.00087179180062934,45.753
"102",0.453931947708717,0.000841884661690198,49.499
"103",0.424193275333972,0.000957793614710036,50.182
"104",0.239176258232609,0.000611398058994188,49.685
"105",0.345716032659848,0.000983885717738097,47.287
"106",0.415552005847277,0.000704076928534586,50.736
"107",0.296815242359862,0.00111781289041597,49.018
"108",0.390190330310405,0.00111711032294288,48.05
"109",0.365226866112919,0.000787037210781206,64.328
"110",0.431987300045019,0.00111178395273827,67.196
"111",0.311119067846658,0.00061635870824753,61.343
"112",0.344632333953964,0.00140930126512189,54.8059999999999
"113",0.358664868032463,0.000845985517232039,44.393
"114",0.308681220050025,0.000898461324254768,43.753
"115",0.443914428522448,0.000873094059865592,46.771
"116",0.458688786608593,0.00115933160408695,49.848
"117",0.359263098641403,0.00110555581080792,51.127
"118",0.331892370432713,0.000620805504318016,51.88
"119",0.330421155185535,0.000654500996530391,49.756
"120",0.362916861744031,0.000650269742461103,53.822
"121",0.368230113052383,0.00102444295401845,50.766
"122",0.439128495757074,0.0010468173741582,46.568
"123",0.429623326695708,0.00100527172876809,61.08
"124",0.366629102943341,0.000740414098270532,62.1220000000001
"125",0.397737688409259,0.000861164125358917,65.769
"126",0.461402358669268,0.000992991417645976,54.191
"127",0.469806411406292,0.000584503677273445,44.386
"128",0.354809526214327,0.00109470076043628,46.551
"129",0.392316238936766,0.000597916825428242,47.803
"130",0.429234274382484,0.000710785869530292,50.725
"131",0.398092684466772,0.000756780654977469,51.422
"132",0.337079894182546,0.00111741771236684,50.933
"133",0.346966938829047,0.00127917556090412,47.365
"134",0.411520365382058,0.00119006520494607,45.222
"135",0.38243262978721,0.00105906757164234,51.274
"136",0.336263376665764,0.000672039184164356,49.508
"137",0.423654502232446,0.00106508462642385,67.071
"138",0.356143489545855,0.00120695219490283,62.583
"139",0.456359226636195,0.000920564988963678,60.2230000000001
"140",0.363787415215452,0.00103747204372477,57.2009999999999
"141",0.441074769810855,0.000606912517247806,45.373
"142",0.368598987270159,0.000844789091910407,44.988
"143",0.334450805283822,0.001648570960907,48.885
"144",0.408619862950836,0.000743257021480262,52.747
"145",0.363007809011924,0.00112532252649756,53.989
"146",0.386433550397491,0.00126109545061178,51.42
"147",0.332737362220129,0.00078528328477739,53.3579999999999
"148",0.394996294086696,0.000461832407482851,54.425
"149",0.37330672950248,0.00141045317049944,47.265
"150",0.396998243399574,0.000825687790904438,61.412
"151",0.384831809764057,0.00111666936907806,53.745
"152",0.378282130791499,0.00095123182230478,61.9209999999999
"153",0.426989063073544,0.000921005871634534,63.123
"154",0.372959900428395,0.000564810094535481,45.058
"155",0.404354167274023,0.000910111766041531,39.792
"156",0.302843705534575,0.00092765071879909,46.094
"157",0.402236937429157,0.00132788268649179,52.224
"158",0.334696900929382,0.00127991127832115,47.181
"159",0.333912878324943,0.000708916455481691,50.837
"160",0.385112922736325,0.000862129379037331,52.427
"161",0.448498576094321,0.000708399693674856,54.011
"162",0.397446661616873,0.000846631611589062,51.521
"163",0.337694123291427,0.000709410221151732,59.232
"164",0.528339643500453,0.000953025726438793,65.4829999999999
"165",0.432093493362891,0.00143547736778472,44.6619999999999
"166",0.354548011705279,0.000888220232932229,59.2170000000001
"167",0.332166588304404,0.000901598070368771,67.304
"168",0.51036050790363,0.000648870216496401,47.723
"169",0.376833418064552,0.000710756543393065,45.454
"170",0.409656252942752,0.00109056101024091,46.589
"171",0.46477539735082,0.000787989175139275,48.823
"172",0.389129965598586,0.000775619651286312,48.996
"173",0.380917666212263,0.000787095986051246,51.572
"174",0.407713069284455,0.000825831873349701,48.754
"175",0.277723159216007,0.000841110739962946,52.732
"176",0.392777233426636,0.00114536747873114,50.077
"177",0.409715940671677,0.000915633533817278,48.991
"178",0.391795471439601,0.000850330938559754,47.231
"179",0.479325286281676,0.000736648596624396,56.1
"180",0.450145318184248,0.000979548382243435,65.395
"181",0.30561372008626,0.000862087186515775,62.133
"182",0.316625318137319,0.000684206996527112,59.0940000000001
"183",0.289707827906598,0.000790506029566568,43.79
"184",0.336872799462553,0.000652969314841902,50.213
"185",0.365829704486294,0.00153327029331736,42.817
"186",0.34796233581601,0.000840967093782528,47.191
"187",0.369214888160305,0.000479802143256145,52.525
"188",0.385515455994467,0.000994213060979431,49.163
"189",0.449010085195555,0.000742090861577597,49.631
"190",0.307372540148964,0.000984520787970744,49.66
"191",0.380308668482347,0.00102552599666298,52.162
"192",0.388485907643316,0.00101924771155498,48.287
"193",0.469836300553529,0.000911303672316184,59.017
"194",0.339981824001473,0.000893973372197952,63.09
"195",0.299549726480317,0.00107116632721524,63.8199999999999
"196",0.425588452817294,0.00103691434329899,58.135
"197",0.338274123648244,0.000920571166356004,42.605
"198",0.417944407609079,0.000624473168115165,45.751
"199",0.449140757289058,0.000719544309086885,46.957
"200",0.419683291504234,0.000752543946830396,51.729
"201",0.364818149891741,0.000663877585142279,51.777
"202",0.409500628862178,0.000873399806972381,47.194
"203",0.388799778514451,0.000812716084732758,48.047
"204",0.424719729875086,0.000764497381678579,47.567
"205",0.328111197901772,0.000681410917230107,50.522
"206",0.238533910136556,0.000783832715296591,47.473
"207",0.304840396930098,0.00079844412684637,63.723
"208",0.330129104232353,0.00068456721690068,69.676
"209",0.48377631138915,0.00109852629772782,63.706
"210",0.298053605695285,0.000771891713493366,57.42
"211",0.375095982206667,0.000642340208706034,44.049
"212",0.365037663509029,0.000638651806628152,45.506
"213",0.438698806480837,0.000869050477190631,49.813
"214",0.232315206445124,0.000769553412227802,48.779
"215",0.363511568137238,0.000741619424775668,47.095
"216",0.398343342216846,0.000704387572219595,52.965
"217",0.409389833307354,0.00105890326512034,49.75
"218",0.270752739872862,0.000697133506769634,48.709
"219",0.299712857809774,0.000622763600500197,49.652
"220",0.382483295257925,0.000887745622938998,45.806
"221",0.342335811789257,0.000770967875031223,63.114
"222",0.44716555998986,0.00106676089631352,63.698
"223",0.311718480456218,0.000468920536825483,65.044
"224",0.431352548913788,0.000549207445764955,55.372
"225",0.330095884010974,0.00104175346562774,44.225
"226",0.409475342473287,0.000985366565428524,46.303
"227",0.308841759106577,0.000601738930893221,52.837
"228",0.250356817901305,0.00079885086379863,48.549
"229",0.349936040881115,0.000996167349011792,50.937
"230",0.320999055188241,0.000763298038688274,49.077
"231",0.353763384054578,0.00127290523928877,46.665
"232",0.437222278064542,0.000735949971750136,49.226
"233",0.402894811088804,0.000678734218096247,54.455
"234",0.38467121441164,0.000882876924131621,44.783
"235",0.322724977737947,0.000939767567538917,61.692
"236",0.328685048881082,0.000827581319853703,61.4300000000001
"237",0.316447821654447,0.000793962877405598,60.062
"238",0.355555087341308,0.000899986777801669,54.3639999999999
"239",0.378938913970314,0.000823720068784779,40.751
"240",0.282694766290806,0.000945863037877161,43.342
"241",0.389951965491767,0.0011184713364375,51.258
"242",0.392951272807207,0.000754334128759724,54.288
"243",0.357744907035986,0.00113342615615036,49.474
"244",0.413511980308634,0.0008044855458849,49.189
"245",0.444443865647133,0.0010073978838831,55.885
"246",0.29074887287963,0.00110735590151049,48.332
"247",0.424271446295576,0.000611756171920351,58.632
"248",0.500997360482225,0.000828122830105071,64.315
"249",0.436462332134829,0.000668771671837407,51.087
"250",0.408895674959349,0.000745481975603155,65.765
